seed,fold,encoder_route,feature_set,task,n_train,n_validation,positive_train,positive_validation,auroc,average_precision,balanced_accuracy,f1
20260522,3,jnu_asymmetric,encoder_embedding,any_deceleration_variable,258,128,130,66,0.5725806451612903,0.6160930230475232,0.5413000977517106,0.512396694214876
20260522,3,jnu_asymmetric,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260522,3,jnu_asymmetric,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.6010928961748634,0.11768654575790297,0.5519125683060109,0.1111111111111111
20260522,3,jnu_asymmetric,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260522,3,ctu_only,encoder_embedding,any_tachycardia,258,128,25,4,0.407258064516129,0.03647800752613298,0.5080645161290323,0.058823529411764705
20260522,3,ctu_only,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260522,3,ctu_only,encoder_embedding,any_acceleration,258,128,123,64,0.656005859375,0.6252341889046162,0.6328125,0.6299212598425197
20260522,3,ctu_only,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260522,3,ctu_only,encoder_embedding,any_deceleration,258,128,189,95,0.7390749601275917,0.8801392800969494,0.6701754385964912,0.7529411764705882
20260522,3,ctu_only,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260522,3,ctu_only,encoder_embedding,any_deceleration_early,258,128,127,61,0.6400782970393931,0.6036923997392888,0.6070467335453877,0.576271186440678
20260522,3,ctu_only,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260522,3,ctu_only,encoder_embedding,any_deceleration_late,258,128,45,29,0.546151166840822,0.2511710002408277,0.5271682340647859,0.32098765432098764
20260522,3,ctu_only,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260522,3,ctu_only,encoder_embedding,any_deceleration_variable,258,128,130,66,0.6810850439882697,0.7109608332320276,0.6422287390029326,0.6290322580645161
20260522,3,ctu_only,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260522,3,ctu_only,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.5081967213114754,0.1280566438818243,0.4808743169398907,0.0625
20260522,3,ctu_only,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260522,3,jnu_to_ctu,encoder_embedding,any_tachycardia,258,128,25,4,0.6129032258064516,0.05081699346405229,0.5,0.05555555555555555
20260522,3,jnu_to_ctu,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260522,3,jnu_to_ctu,encoder_embedding,any_acceleration,258,128,123,64,0.644287109375,0.616143915592444,0.5546875,0.544
20260522,3,jnu_to_ctu,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260522,3,jnu_to_ctu,encoder_embedding,any_deceleration,258,128,189,95,0.7196172248803828,0.8797626485954395,0.664274322169059,0.7272727272727273
20260522,3,jnu_to_ctu,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260522,3,jnu_to_ctu,encoder_embedding,any_deceleration_early,258,128,127,61,0.6711524345485687,0.6340695796429294,0.6354294103254221,0.5818181818181818
20260522,3,jnu_to_ctu,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260522,3,jnu_to_ctu,encoder_embedding,any_deceleration_late,258,128,45,29,0.584813653779171,0.31387572654710366,0.5280390107976315,0.3055555555555556
20260522,3,jnu_to_ctu,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260522,3,jnu_to_ctu,encoder_embedding,any_deceleration_variable,258,128,130,66,0.7162756598240468,0.7318893022047123,0.6886608015640274,0.6825396825396826
20260522,3,jnu_to_ctu,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260522,3,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.5601092896174863,0.0629877411139888,0.505464480874317,0.07692307692307693
20260522,3,jnu_to_ctu,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260523,1,random,encoder_embedding,any_tachycardia,257,129,17,12,0.7314814814814814,0.36044854503922275,0.6848290598290598,0.3181818181818182
20260523,1,random,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260523,1,random,encoder_embedding,any_acceleration,257,129,133,54,0.7130864197530864,0.6378942334153408,0.6585185185185185,0.628099173553719
20260523,1,random,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260523,1,random,encoder_embedding,any_deceleration,257,129,190,94,0.7118541033434651,0.837399827762223,0.6544072948328268,0.7912087912087912
20260523,1,random,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260523,1,random,encoder_embedding,any_deceleration_early,257,129,125,63,0.7118807118807119,0.7053273067811592,0.6608946608946609,0.6811594202898551
20260523,1,random,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260523,1,random,encoder_embedding,any_deceleration_late,257,129,48,26,0.5085884988797611,0.20899043494458303,0.5126960418222555,0.273972602739726
20260523,1,random,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260523,1,random,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6762019230769232,0.6493161030285842,0.6588942307692307,0.6615384615384615
20260523,1,random,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260523,1,random,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.4824355971896955,0.10157193401395455,0.5485948477751756,0.125
20260523,1,random,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260523,1,jnu_only,encoder_embedding,any_tachycardia,257,129,17,12,0.6032763532763533,0.24819348742131297,0.6228632478632479,0.2702702702702703
20260523,1,jnu_only,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260523,1,jnu_only,encoder_embedding,any_acceleration,257,129,133,54,0.6407407407407407,0.6090675793730452,0.5911111111111111,0.5357142857142857
20260523,1,jnu_only,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260523,1,jnu_only,encoder_embedding,any_deceleration,257,129,190,94,0.7996960486322188,0.9118422294806895,0.7115501519756839,0.8089887640449438
20260523,1,jnu_only,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260523,1,jnu_only,encoder_embedding,any_deceleration_early,257,129,125,63,0.7845117845117845,0.7796476491745263,0.715007215007215,0.7299270072992701
20260523,1,jnu_only,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260523,1,jnu_only,encoder_embedding,any_deceleration_late,257,129,48,26,0.5347274085138163,0.31466646264738185,0.4833831217326363,0.2619047619047619
20260523,1,jnu_only,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260523,1,jnu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7677884615384616,0.7747339441725066,0.7131009615384616,0.7175572519083969
20260523,1,jnu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260523,1,jnu_only,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.4882903981264637,0.07019208720653343,0.48536299765807966,0.06896551724137931
20260523,1,jnu_only,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260523,1,jnu_asymmetric,encoder_embedding,any_tachycardia,257,129,17,12,0.6096866096866096,0.2815736647635742,0.5395299145299146,0.17142857142857143
20260523,1,jnu_asymmetric,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260523,1,jnu_asymmetric,encoder_embedding,any_acceleration,257,129,133,54,0.6037037037037036,0.5270926351048391,0.5722222222222222,0.5409836065573771
20260523,1,jnu_asymmetric,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260523,1,jnu_asymmetric,encoder_embedding,any_deceleration,257,129,190,94,0.7337386018237081,0.8976109702763551,0.6527355623100304,0.7752808988764045
20260523,1,jnu_asymmetric,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260523,1,jnu_asymmetric,encoder_embedding,any_deceleration_early,257,129,125,63,0.6736411736411736,0.6440290899886884,0.6143578643578643,0.6376811594202898
20260523,1,jnu_asymmetric,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260523,1,jnu_asymmetric,encoder_embedding,any_deceleration_late,257,129,48,26,0.4929051530993278,0.2068591038483203,0.5028005974607916,0.275
20260523,1,jnu_asymmetric,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260523,1,jnu_asymmetric,encoder_embedding,any_deceleration_variable,257,129,131,65,0.664423076923077,0.6578006768777311,0.5813701923076924,0.5846153846153846
20260523,1,jnu_asymmetric,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260523,1,jnu_asymmetric,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.46135831381733017,0.06952427495826768,0.4730679156908665,0.0625
20260523,1,jnu_asymmetric,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260523,1,ctu_only,encoder_embedding,any_tachycardia,257,129,17,12,0.6901709401709402,0.3325378278147674,0.6388888888888888,0.2727272727272727
20260523,1,ctu_only,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260523,1,ctu_only,encoder_embedding,any_acceleration,257,129,133,54,0.6696296296296296,0.634595649625965,0.6040740740740741,0.5737704918032787
20260523,1,ctu_only,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260523,1,ctu_only,encoder_embedding,any_deceleration,257,129,190,94,0.6914893617021276,0.849733115298805,0.6062310030395137,0.7717391304347826
20260523,1,ctu_only,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260523,1,ctu_only,encoder_embedding,any_deceleration_early,257,129,125,63,0.7015392015392016,0.7122592213388684,0.6388888888888888,0.6758620689655173
20260523,1,ctu_only,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260523,1,ctu_only,encoder_embedding,any_deceleration_late,257,129,48,26,0.4436146377893951,0.19485301351593487,0.41598207617625094,0.1927710843373494
20260523,1,ctu_only,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260523,1,ctu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6514423076923077,0.6361230623620706,0.6663461538461539,0.6814814814814815
20260523,1,ctu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260523,1,ctu_only,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.5187353629976581,0.06393731257575413,0.4016393442622951,0.0
20260523,1,ctu_only,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260523,1,jnu_to_ctu,encoder_embedding,any_tachycardia,257,129,17,12,0.6324786324786325,0.2681071946823513,0.6431623931623931,0.27906976744186046
20260523,1,jnu_to_ctu,classical_signal,any_tachycardia,257,129,17,12,0.9351851851851851,0.6324459549706171,0.9027777777777777,0.6111111111111112
20260523,1,jnu_to_ctu,encoder_embedding,any_acceleration,257,129,133,54,0.6940740740740741,0.6708689100316917,0.5911111111111111,0.5357142857142857
20260523,1,jnu_to_ctu,classical_signal,any_acceleration,257,129,133,54,0.6412345679012345,0.5468845204402342,0.6296296296296295,0.5765765765765766
20260523,1,jnu_to_ctu,encoder_embedding,any_deceleration,257,129,190,94,0.7772036474164135,0.9017543614856145,0.6882978723404255,0.8066298342541437
20260523,1,jnu_to_ctu,classical_signal,any_deceleration,257,129,190,94,0.664741641337386,0.8328303129507204,0.6082066869300912,0.7457627118644068
20260523,1,jnu_to_ctu,encoder_embedding,any_deceleration_early,257,129,125,63,0.74001924001924,0.7363030084595277,0.6601731601731602,0.6716417910447762
20260523,1,jnu_to_ctu,classical_signal,any_deceleration_early,257,129,125,63,0.732082732082732,0.700282104925766,0.6670274170274171,0.6666666666666666
20260523,1,jnu_to_ctu,encoder_embedding,any_deceleration_late,257,129,48,26,0.5515309932785661,0.2559606963450659,0.5029873039581777,0.26666666666666666
20260523,1,jnu_to_ctu,classical_signal,any_deceleration_late,257,129,48,26,0.6243465272591486,0.2599620744330846,0.6327483196415236,0.40963855421686746
20260523,1,jnu_to_ctu,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7752403846153847,0.7919684660841809,0.7131009615384616,0.7175572519083969
20260523,1,jnu_to_ctu,classical_signal,any_deceleration_variable,257,129,131,65,0.684375,0.6556368213878142,0.6585336538461539,0.6764705882352942
20260523,1,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,257,129,12,7,0.522248243559719,0.07311421672773372,0.4894613583138173,0.07142857142857142
20260523,1,jnu_to_ctu,classical_signal,any_deceleration_prolonged,257,129,12,7,0.7330210772833724,0.12929507467322596,0.6750585480093676,0.21052631578947367
20260523,2,random,encoder_embedding,any_tachycardia,257,129,16,13,0.7685676392572944,0.25198953962181764,0.6787135278514589,0.34146341463414637
20260523,2,random,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260523,2,random,encoder_embedding,any_acceleration,257,129,118,69,0.7142512077294687,0.7004857444473773,0.6634057971014493,0.6950354609929078
20260523,2,random,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260523,2,random,encoder_embedding,any_deceleration,257,129,189,95,0.7647058823529411,0.8844285637058212,0.6961300309597523,0.7816091954022989
20260523,2,random,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260523,2,random,encoder_embedding,any_deceleration_early,257,129,124,64,0.6269230769230768,0.5914843316018275,0.6044471153846154,0.592
20260523,2,random,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260523,2,random,encoder_embedding,any_deceleration_late,257,129,55,19,0.484688995215311,0.16083035344400426,0.4796650717703349,0.19718309859154928
20260523,2,random,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260523,2,random,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6370192307692307,0.6422759590346394,0.5889423076923077,0.6015037593984962
20260523,2,random,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260523,2,random,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.41056910569105687,0.204548804799776,0.4695121951219512,0.05714285714285714
20260523,2,random,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260523,2,jnu_only,encoder_embedding,any_tachycardia,257,129,16,13,0.8421750663129973,0.4253507553281309,0.7768567639257294,0.4166666666666667
20260523,2,jnu_only,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260523,2,jnu_only,encoder_embedding,any_acceleration,257,129,118,69,0.709903381642512,0.707517251618067,0.6405797101449275,0.6714285714285714
20260523,2,jnu_only,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260523,2,jnu_only,encoder_embedding,any_deceleration,257,129,189,95,0.8226006191950463,0.9025089366631196,0.7760061919504644,0.8275862068965517
20260523,2,jnu_only,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260523,2,jnu_only,encoder_embedding,any_deceleration_early,257,129,124,64,0.746875,0.7374559083389284,0.6897836538461539,0.6825396825396826
20260523,2,jnu_only,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260523,2,jnu_only,encoder_embedding,any_deceleration_late,257,129,55,19,0.5454545454545454,0.1980825807385022,0.5813397129186603,0.2898550724637681
20260523,2,jnu_only,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260523,2,jnu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.70625,0.7231184485971329,0.6352163461538461,0.656934306569343
20260523,2,jnu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260523,2,jnu_only,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.7168021680216802,0.4518832306731948,0.6483739837398375,0.17647058823529413
20260523,2,jnu_only,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260523,2,jnu_asymmetric,encoder_embedding,any_tachycardia,257,129,16,13,0.7347480106100797,0.2333267646558786,0.6999336870026525,0.34782608695652173
20260523,2,jnu_asymmetric,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260523,2,jnu_asymmetric,encoder_embedding,any_acceleration,257,129,118,69,0.5975845410628019,0.6127212058801275,0.5221014492753623,0.5734265734265734
20260523,2,jnu_asymmetric,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260523,2,jnu_asymmetric,encoder_embedding,any_deceleration,257,129,189,95,0.7046439628482972,0.8797661962201757,0.6478328173374612,0.7777777777777778
20260523,2,jnu_asymmetric,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260523,2,jnu_asymmetric,encoder_embedding,any_deceleration_early,257,129,124,64,0.6389423076923078,0.6646235181338395,0.6123798076923077,0.609375
20260523,2,jnu_asymmetric,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260523,2,jnu_asymmetric,encoder_embedding,any_deceleration_late,257,129,55,19,0.6023923444976077,0.22117906022773626,0.5885167464114832,0.2962962962962963
20260523,2,jnu_asymmetric,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260523,2,jnu_asymmetric,encoder_embedding,any_deceleration_variable,257,129,131,65,0.5713942307692308,0.5615325198839094,0.5189903846153846,0.5441176470588235
20260523,2,jnu_asymmetric,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260523,2,jnu_asymmetric,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.44986449864498645,0.08147638605104945,0.4451219512195122,0.04878048780487805
20260523,2,jnu_asymmetric,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260523,2,ctu_only,encoder_embedding,any_tachycardia,257,129,16,13,0.78315649867374,0.3401322381993888,0.6959549071618036,0.3783783783783784
20260523,2,ctu_only,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260523,2,ctu_only,encoder_embedding,any_acceleration,257,129,118,69,0.718840579710145,0.7204689078653856,0.6373188405797101,0.684931506849315
20260523,2,ctu_only,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260523,2,ctu_only,encoder_embedding,any_deceleration,257,129,189,95,0.7495356037151703,0.8821178712159778,0.7097523219814241,0.7692307692307693
20260523,2,ctu_only,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260523,2,ctu_only,encoder_embedding,any_deceleration_early,257,129,124,64,0.666826923076923,0.6479623196408764,0.6353365384615385,0.6178861788617886
20260523,2,ctu_only,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260523,2,ctu_only,encoder_embedding,any_deceleration_late,257,129,55,19,0.569377990430622,0.2668593791693904,0.5641148325358851,0.2727272727272727
20260523,2,ctu_only,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260523,2,ctu_only,encoder_embedding,any_deceleration_variable,257,129,131,65,0.6117788461538461,0.6197748364130169,0.5888221153846154,0.6074074074074074
20260523,2,ctu_only,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260523,2,ctu_only,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.464769647696477,0.20685851538742778,0.4817073170731707,0.0625
20260523,2,ctu_only,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260523,2,jnu_to_ctu,encoder_embedding,any_tachycardia,257,129,16,13,0.8514588859416446,0.43510740676327725,0.8196286472148542,0.4583333333333333
20260523,2,jnu_to_ctu,classical_signal,any_tachycardia,257,129,16,13,0.9774535809018567,0.83808990155144,0.9353448275862069,0.6341463414634146
20260523,2,jnu_to_ctu,encoder_embedding,any_acceleration,257,129,118,69,0.6937198067632849,0.705532598213758,0.6333333333333333,0.6618705035971223
20260523,2,jnu_to_ctu,classical_signal,any_acceleration,257,129,118,69,0.6652173913043479,0.672040665476562,0.6025362318840579,0.5806451612903226
20260523,2,jnu_to_ctu,encoder_embedding,any_deceleration,257,129,189,95,0.796904024767802,0.9048156137514027,0.7507739938080495,0.8092485549132948
20260523,2,jnu_to_ctu,classical_signal,any_deceleration,257,129,189,95,0.7938080495356037,0.9184972486710152,0.7369969040247678,0.7421383647798742
20260523,2,jnu_to_ctu,encoder_embedding,any_deceleration_early,257,129,124,64,0.7180288461538461,0.718571784746491,0.6818509615384616,0.6666666666666666
20260523,2,jnu_to_ctu,classical_signal,any_deceleration_early,257,129,124,64,0.7754807692307693,0.7475255382400954,0.6973557692307693,0.6829268292682927
20260523,2,jnu_to_ctu,encoder_embedding,any_deceleration_late,257,129,55,19,0.6220095693779905,0.2705057755898232,0.6258373205741627,0.3333333333333333
20260523,2,jnu_to_ctu,classical_signal,any_deceleration_late,257,129,55,19,0.6435406698564594,0.3127432378635042,0.5858851674641148,0.29411764705882354
20260523,2,jnu_to_ctu,encoder_embedding,any_deceleration_variable,257,129,131,65,0.7012019230769231,0.7180877881245588,0.6664663461538461,0.6766917293233082
20260523,2,jnu_to_ctu,classical_signal,any_deceleration_variable,257,129,131,65,0.6757211538461538,0.6687568527265245,0.6201923076923077,0.6201550387596899
20260523,2,jnu_to_ctu,encoder_embedding,any_deceleration_prolonged,257,129,13,6,0.7330623306233063,0.3865701171256727,0.7398373983739837,0.24242424242424243
20260523,2,jnu_to_ctu,classical_signal,any_deceleration_prolonged,257,129,13,6,0.8672086720867209,0.4993311931514179,0.8191056910569106,0.2857142857142857
20260523,3,random,encoder_embedding,any_tachycardia,258,128,25,4,0.4173387096774194,0.0435197903947904,0.5,0.05555555555555555
20260523,3,random,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260523,3,random,encoder_embedding,any_acceleration,258,128,123,64,0.698974609375,0.684391174160218,0.6484375,0.64
20260523,3,random,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260523,3,random,encoder_embedding,any_deceleration,258,128,189,95,0.7125996810207336,0.8759542988630957,0.6405103668261563,0.7613636363636364
20260523,3,random,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260523,3,random,encoder_embedding,any_deceleration_early,258,128,127,61,0.6542696354294104,0.6457703994071377,0.6003180817225349,0.5785123966942148
20260523,3,random,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260523,3,random,encoder_embedding,any_deceleration_late,258,128,45,29,0.5496342737722049,0.23914036959767557,0.4935562521769419,0.2571428571428571
20260523,3,random,classical_signal,any_deceleration_late,258,128,45,29,0.6687565308254964,0.31342913740255945,0.6600487634970393,0.4666666666666667
20260523,3,random,encoder_embedding,any_deceleration_variable,258,128,130,66,0.6065493646138808,0.6201542593862885,0.553030303030303,0.583941605839416
20260523,3,random,classical_signal,any_deceleration_variable,258,128,130,66,0.6991691104594331,0.6977654753402658,0.6236559139784946,0.6470588235294118
20260523,3,random,encoder_embedding,any_deceleration_prolonged,258,128,13,6,0.42349726775956287,0.047367334957713156,0.46038251366120214,0.05405405405405406
20260523,3,random,classical_signal,any_deceleration_prolonged,258,128,13,6,0.6898907103825137,0.09756912174335042,0.639344262295082,0.16666666666666666
20260523,3,jnu_only,encoder_embedding,any_tachycardia,258,128,25,4,0.4455645161290323,0.044681005456867526,0.41935483870967744,0.0
20260523,3,jnu_only,classical_signal,any_tachycardia,258,128,25,4,0.9778225806451613,0.7269230769230769,0.9435483870967742,0.36363636363636365
20260523,3,jnu_only,encoder_embedding,any_acceleration,258,128,123,64,0.662353515625,0.6249131849181377,0.59375,0.6060606060606061
20260523,3,jnu_only,classical_signal,any_acceleration,258,128,123,64,0.634521484375,0.6464284103955489,0.5859375,0.5954198473282443
20260523,3,jnu_only,encoder_embedding,any_deceleration,258,128,189,95,0.719298245614035,0.8652805046295041,0.6905901116427433,0.7647058823529411
20260523,3,jnu_only,classical_signal,any_deceleration,258,128,189,95,0.6771929824561405,0.8444620842315833,0.6491228070175439,0.7228915662650602
20260523,3,jnu_only,encoder_embedding,any_deceleration_early,258,128,127,61,0.6667482260827012,0.6299978225459081,0.6376315145583558,0.603448275862069
20260523,3,jnu_only,classical_signal,any_deceleration_early,258,128,127,61,0.7132370932224125,0.7030998189479588,0.6800831906043553,0.672
20260523,3,jnu_only,encoder_embedding,any_deceleration_late,258,128,45,29,0.6429815395332636,0.3284917033527329,0.6365377917102055,0.44155844155844154
